author_id,tweet_id,conversation_id,in_reply_to_tweet_id,date,txt_conv_head,txt_father,text,Subjectivity,Positivity,Negativity,Irony,Misogyny,Aggressiveness,Aggressiveness_Target,Context
_98679589,_860573836361605120,_860573836361605120,_0,2017-05-05T19:16:05.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,Meno di un anno per l'ergastolo all'assassino di Sara https://t.co/5myYPb9BMO https://t.co/EA5bTfw4dI,0,0,0,0,0,0,,1
_3313404131,_861453137131053056,_861453137131053056,_0,2017-05-08T05:30:07.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,RT @LaStampa: Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo Paduano  https://t.co/xeHdHrtsOH,0,0,0,0,0,0,,1
_4104175103,_860901173104181253,_860901173104181253,_0,2017-05-06T16:56:49.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Speriamo che la sentenza serva più alle persone come lui in libertà che a lui.
#femminicidio vergogna dell'uomo

 https://t.co/JuTKON4uvc",1,1,1,0,0,0,,1
_3080949119,_860648647150542848,_860648647150542848,_0,2017-05-06T00:13:22.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,Uccise e bruciò la ex fidanzata: condannato all’ergastolo Vincenzo #Paduano https://t.co/ADce243VS2 #quartogrado https://t.co/DBWoV385gO,0,0,0,0,0,0,,1
_3676549834,_860537374455025664,_860537374455025664,_0,2017-05-05T16:51:12.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,RT @IzzoEdo: https://t.co/GMr7m6NFvK Omicidio di Sara. Paduano condannato all'ergastolo,0,0,0,0,0,0,,1
_1441091340,_857231008579670016,_857231008579670016,_0,2017-04-26T13:52:53.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Sara, Paduano in aula dice solo «Chiedo scusa»: sentenza il 5 maggio https://t.co/IoHaNgoYPi",0,0,0,0,0,0,,1
_2395971816,_857219296749010944,_857219296749010944,_0,2017-04-26T13:06:21.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Processo Pietrantonio a Roma, Paduano: ""Chiedo scusa ma non chiedo sconti di pena"" https://t.co/JfSC3ihFp3 https://t.co/TLkCNe7Tkx",0,0,0,0,0,0,,1
_56356444,_857205647808614401,_857205647808614401,_0,2017-04-26T12:12:07.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Processo Pietrantonio a Roma, Paduano: ""Chiedo scusa ma so che non sarò mai perdonato"" https://t.co/cNU4PU4cyi https://t.co/sYswVMeEsz",0,0,0,0,0,0,,1
_59455690,_851702663121129472,_851702663121129472,_0,2017-04-11T07:45:13.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"#Sara strangolata e data alle fiamme dall'ex: chiesto risarcimento di 5,7 milioni  https://t.co/fIN1exeDfj",0,0,0,0,0,0,,1
_4898163153,_851455215412715520,_851455215412715520,_0,2017-04-10T15:21:57.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Delitto Sara Di Pietrantonio: legali della famiglia della vittima chiedono 5,7 milioni per danni https://t.co/sdmB9kpn1O https://t.co/YZMrAKlINR",0,0,0,0,0,0,,1
_244911038,_851506789992497152,_851506789992497152,_0,2017-04-10T18:46:53.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,Uccise e bruciò la ex: chiesti 5 milioni - Cronaca - ANSA.it https://t.co/Sqnj2mu6N1,0,0,0,0,0,0,,1
_1676856338,_851453241548316672,_851453241548316672,_0,2017-04-10T15:14:06.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,#ItaliaSicura #ONSCI Uccise e bruciò la ex: chiesti 5 milioni: Parti civili quantificano… https://t.co/SxTwP5I1NY,0,0,0,0,0,0,,1
_96576495,_850668360220192769,_850668360220192769,_0,2017-04-08T11:15:16.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @continimarco: Delitto di Sara Di Pietrantonio, il pm: ""Ergastolo per l'ex fidanzato"" https://t.co/GxW1FbByDK https://t.co/no6eHADo7QY",0,0,0,0,0,0,,1
_114300672,_850398439800221697,_850398439800221697,_0,2017-04-07T17:22:42.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Delitto di Sara Di Pietrantonio, il pm: ""Ergastolo per l'ex fidanzato. non si è mai pentito"" - Repubblica.it https://t.co/oPWeVOkSwf",0,0,0,0,0,0,,1
_4375687702,_851046193052438530,_851046193052438530,_0,2017-04-09T12:16:38.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Uccisa e bruciata alla Magliana, pm chiede ergastolo per ex fidanzato di Sara Di Pietrantonio  https://t.co/nEOvz8yay6",0,0,0,0,0,0,,1
_479458968,_850375915460808704,_850375915460808704,_0,2017-04-07T15:53:12.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Vincenzo Paduano, il 28enne vigilante accusato di aver ucciso e dato fuoco all'ex fidanzata, Sara Di Pietrantonio,… https://t.co/cKh5bio7hj",0,0,0,0,0,0,,1
_1657981051,_850448663478513664,_850448663478513664,_0,2017-04-07T20:42:16.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @Corriere: Omicidio di Sara,  chiesto l’ergastolo per l’ex  che le diede fuoco https://t.co/YYFa6Lr7Yh https://t.co/bflQTd2y7O",0,0,0,0,0,0,,1
_593899926,_851359054412881920,_851359054412881920,_0,2017-04-10T08:59:50.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme https://t.co/8qkT2mX1Et",0,0,0,0,0,0,,1
_3676549834,_850636751752310785,_850636751752310785,_0,2017-04-08T09:09:40.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,RT @IzzoEdo: https://t.co/nlGrH4IvE8 Chiesto l'ergastolo per #VincenzoPaduano,0,0,0,0,0,0,,1
_308042987,_850595288326778880,_850595288326778880,_0,2017-04-08T06:24:54.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,https://t.co/KxJB5iB6yL Ma speriamo che glielo diano. Bastardo.,1,0,1,0,0,1,1,1
_366107110,_850381357046013952,_850381357046013952,_0,2017-04-07T16:14:49.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Sia fatta #giustizia .Chiesto l’#ergastolo per l’assassino di #Sara, l’ex ragazza data alle fiamme @LaStampa https://t.co/LjldsXTkED",1,0,0,0,0,0,,1
_701887336423014404,_850366418059231232,_850366418059231232,_0,2017-04-07T15:15:27.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Chiesto l’ergastolo per l’assassino di Sara, l’ex ragazza data alle fiamme  https://t.co/sQL4ZeJXBN - Adriano Montanaro Alessandria",0,0,0,0,0,0,,1
_101180833,_850358022463528964,_850358022463528964,_0,2017-04-07T14:42:06.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"La Procura di Roma contesta all’imputato i reati di omicidio premeditato, distruzione di cadavere e stalking.... https://t.co/H9PrS8uwG4",0,0,0,0,0,0,,1
_3676549834,_850357225843544064,_850357225843544064,_0,2017-04-07T14:38:56.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,https://t.co/nlGrH4IvE8 #omicidiodiSara. Chiesto l'ergastolo per #VincenzoPaduano,0,0,0,0,0,0,,1
_3676549834,_850351549767446530,_850351549767446530,_0,2017-04-07T14:16:22.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,@LaStampa https://t.co/LJLDev4g44 #omicidiodiSara. Chiesto l'ergastolo per #VincenzoPaduano,0,0,0,0,0,0,,1
_2239142310,_837644301827981312,_837644301827981312,_0,2017-03-03T12:42:18.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Il Messaggero:  Roma, uccise e bruciò la sua ex, rito abbreviato per Paduano  https://t.co/OS8oC7uRbf rt notizie_roma",0,0,0,0,0,0,,1
_43151141,_837705932578648065,_837705932578648065,_0,2017-03-03T16:47:12.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Roma, delitto di Sara Di Pietrantonio, Paduano sarà giudicato con l'abbreviato https://t.co/pXRrmPmY6t #breakingnews #news",0,0,0,0,0,0,,1
_19225574,_837619594663616513,_837619594663616513,_0,2017-03-03T11:04:08.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Roma, delitto di Sara Di Pietrantonio, iniziata l'udienza davanti al gup https://t.co/knd5IRYfuQ #italia https://t.co/5S97egPg7i",0,0,0,0,0,0,,1
_2239142310,_837619199358857218,_837619199358857218,_0,2017-03-03T11:02:33.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Repubblica: Roma, delitto di Sara Di Pietrantonio, iniziata l'udienza davanti al gup https://t.co/5ZS6VDIjzJ #roma rt notizie_roma",0,0,0,0,0,0,,1
_1441091340,_837687965014962176,_837687965014962176,_0,2017-03-03T15:35:49.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,Rito abbreviato per l’assassino di Sara: rischia l’ergastolo @LaStampa https://t.co/CqSZBN4xty,0,0,0,0,0,0,,1
_3676549834,_837634291790131201,_837634291790131201,_0,2017-03-03T12:02:32.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,https://t.co/I3vws5IxOK L'assassino di #SaraDiPietrantonio rischia l'ergastolo,0,0,0,0,0,0,,1
_710959910037671936,_837631996935340032,_837631996935340032,_0,2017-03-03T11:53:25.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,Rito abbreviato per l’assassino di Sara: rischia 3no anni di carcere  https://t.co/YYRNHkdxl4 https://t.co/Ila41zx9Ky,0,0,0,0,0,0,,1
_2239142310,_837336007318114305,_837336007318114305,_0,2017-03-02T16:17:15.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Repubblica: Roma, morte Sara di Pietrantonio: venerdì  Paduano comparirà davanti al Gup https://t.co/boVXOV3IZ1 #roma rt notizie_roma",0,0,0,0,0,0,,1
_416970926,_837585033825247232,_837585033825247232,_0,2017-03-03T08:46:48.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Sara, la paura nella chat con l’ex L’ultimo post prima dell’omicidio https://t.co/MocF6NAURx",0,0,0,0,0,0,,1
_56356444,_812018386880360448,_812018386880360448,_0,2016-12-22T19:34:04.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Sara uccisa e bruciata alla Magliana 
 chiesto rinvio a giudizio per l’omicida  https://t.co/kTNTSiQLRg https://t.co/925Y4YEXvH",0,0,0,0,0,0,,1
_2276023588,_800463859958087680,_800463859958087680,_0,2016-11-20T22:20:30.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Rischia? Sarebbe il minimo....
giustizia per Sara!!! https://t.co/PWQY9teMPL",1,0,1,0,0,0,,1
_846123636,_800272108517326849,_800272108517326849,_0,2016-11-20T09:38:33.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Uccise la ex e le diede fuoco
ex fidanzato rischia l'ergastolo https://t.co/AJTywZPvV3 @ilmessaggeroit",0,0,0,0,0,0,,1
_514802802,_800108854008610817,_800108854008610817,_0,2016-11-19T22:49:50.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"#topnews Sara di Pietrantonio, l'ex fidanzato rischia l'ergastolo https://t.co/qQLtywnIFM",0,0,0,0,0,0,,1
_630358566,_800090311544320000,_800090311544320000,_0,2016-11-19T21:36:09.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Il Messaggero Sara di Pietrantonio, l'ex fidanzato rischia l'ergastolo Il Messaggero Omicidio volontario… https://t.co/zZB4UA9VSm",0,0,0,0,0,0,,1
_454876254,_800089379188408320,_800089379188408320,_0,2016-11-19T21:32:27.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Rischia? Cavolo, questo deve poter uscire dal carcere solo quando muore https://t.co/QoYeCzTzgX",1,0,1,0,0,1,1,1
_36079217,_799962863657848834,_799962863657848834,_0,2016-11-19T13:09:43.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"#sara di pietrantonio, l'ex fidanzato rischia l'ergastolo  https://t.co/BQnJh3nF9w https://t.co/2lL1eUAZpm",0,0,0,0,0,0,,1
_3069843927,_800314727347920900,_800314727347920900,_0,2016-11-20T12:27:54.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @Agenzia_Italia: #SaraDiPietrantonio, ""fu omicidio premeditato"". L'ex rischia ergastolo https://t.co/R2RBHuloVb https://t.co/TaYlsiJv14",0,0,0,0,0,0,,1
_2485553246,_800087545312931840,_800087545312931840,_0,2016-11-19T21:25:10.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"La difesa dell'ex, ""non so come è andata, faccio uso di cannabis""

Il gip Paola Della Monica - dopo l'... https://t.co/DOiawsL7pU",0,0,0,0,0,0,,1
_632742781,_800379719602597893,_800379719602597893,_0,2016-11-20T16:46:10.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Sara Di Pietrantonio, i pm: “L’ex fidanzato
ha premeditato l’omicidio della giovane”
 https://t.co/woh4GS7t1K via @fattoquotidiano",0,0,0,0,0,0,,1
_491924689,_799999518435659776,_799999518435659776,_0,2016-11-19T15:35:23.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"#ilFatto: ""Sara Di Pietrantonio, l’ex fidanzato verso processo per omicidio premeditato https://t.co/BAMFnoIhKJf""",0,0,0,0,0,0,,1
_3295264678,_800121546316492800,_800121546316492800,_0,2016-11-19T23:40:16.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @SkyTG24: Morte Sara, l'ex le diede fuoco e la uccise: ora rischia l’ergastolo https://t.co/gFUnIOU1j6 #cronaca",0,0,0,0,0,0,,1
_30439070,_800363044635373568,_800363044635373568,_0,2016-11-20T15:39:54.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Sara, chiusa l’inchiesta sul delitto L’ex fidanzato rischia l’ergastolo https://t.co/CaiI4gMMS7",0,0,0,0,0,0,,1
_797091264718061568,_800048125587103744,_800048125587103744,_0,2016-11-19T18:48:31.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Sara, uccisa e bruciata a maggio: l’ex fidanzato rischia l’ergastolo L’agguato: il video - Le foto #Zecchino59 https://t.co/pO7NSPoTDa",0,0,0,0,0,0,,1
_19225574,_799926469040349184,_799926469040349184,_0,2016-11-19T10:45:06.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Omicidio Sara, chiusa l'indagine: l'ex fidanzato accusato di omicidio premeditato https://t.co/PzaPteL7Xno #italia https://t.co/rTfnoWt94sL",0,0,0,0,0,0,,1
_19225574,_793856475458183169,_793856475458183169,_0,2016-11-02T16:45:07.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Roma, uccisa dall'ex sulla Magliana: a breve chiusura indagini sulla morte di Sara https://t.co/46EudO7hsZ #italia https://t.co/ovgN9xokst",0,0,0,0,0,0,,1
_56356444,_779576227610841089,_779576227610841089,_0,2016-09-24T07:00:31.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Sara, al setaccio i profili Facebook https://t.co/uUCEbDVlNq",0,0,0,0,0,0,,1
_56356444,_758557771163807744,_758557771163807744,_0,2016-07-28T07:00:40.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Roma, delitto Magliana:""Strangolata dall'ex fidanzato per 5 minuti così è morta Sara"" https://t.co/oQsKkdNx1M",0,0,0,0,0,0,,1
_1470249812,_741433274396901376,_741433274396901376,_0,2016-06-11T00:54:02.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Omicidio Magliana, la madre di Sara ai funerali: «Un gesto crudele ha spento il tuo sorriso» - Il Messaggero https://t.co/D6I3LsxvlY",0,0,0,0,0,0,,1
_1657981051,_741654955875020800,_741654955875020800,_0,2016-06-11T15:34:55.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,RT @Avvenire_NEI: L'addio #Sara. Dolore e desiderio di giustizia https://t.co/kJGC8RygUK https://t.co/9xq9VCZSzu,1,0,1,0,0,0,,1
_3308422191,_741325335447408641,_741325335447408641,_0,2016-06-10T17:45:07.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @Agenzia_Italia: L'addio a Sara, la madre ""chiedo giustizia"" - VIDEO  https://t.co/3caolCSnI6 https://t.co/dJ9qVpQ17a",0,0,0,0,0,0,,1
_98679589,_741263905280794626,_741263905280794626,_0,2016-06-10T13:41:01.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"Gli amici, Ligabue e le ballerine sulla bara. L'addio a Sara: Roma - La parrocchia di Santa Maria Madre della... https://t.co/AsJ5XkTp3s",0,0,0,0,0,0,,1
_1710513018,_741955053985116160,_741955053985116160,_0,2016-06-12T11:27:24.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @Agenzia_Ansa: Sara Di Pietrantonio, la madre chiede giustizia: 'Un gesto crudele ha spento il tuo sorriso' https://t.co/FTn2GxSZzz http…",0,0,0,0,0,0,,1
_1037651766,_741517103442894848,_741517103442894848,_0,2016-06-11T06:27:08.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"RT @LaraAmmendola: Sara Di Pietrantonio, i funerali a Roma. La madre chiede 'giustizia' - Lazio - ANSA.it https://t.co/tGXEtER6uO",0,0,0,0,0,0,,1
_81835192,_741285311242592256,_741285311242592256,_0,2016-06-10T15:06:05.000Z,Giallo alla Magliana: ragazza carbonizzata vicino  all’auto in fiamme https://t.co/JVLGMddmu2 https://t.co/A4ZwmUbPEt,0,"È che mi sa che ve la siete già scordata, Sara. https://t.co/jL81sUQ95j #saranonsara",1,0,1,0,0,0,,1
